Stress,ECG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_ShanEn,HRV_FuzzyEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC
0,109.47000615788522,71.22222222222223,1.5979546675349885,0.900733453756982,0.9091535801065789,0.022436180979430415,0.012646803562890541,71.0,1.4826,0.02088169014084507,2.0,70.0,73.0,0.0,0.0,68.0,76.0,1.588235294117647,0.0,0.642868661633389,2.1821115989973934,0.2946085167819856,4.4070612446267905,3.3943350006409148,1.3511191958741704,29.62727110312546,0.5555555555555556,0.6551724137931034,0.8421052631578947,0.25,48.4848484848485,48.46123405564175,48.50912722789287,55.172413793103445,0.5581395348837209,0.4418604651162791,0.4803844614152613,0.4274252071325551,0.39772960911204447,0.6022703908879555,1.376166303139266,1.6934513091857588,0.41054553271708033,0.5894544672829196,1.030680096990629,1.235003976567539,1.3512442911792732,0.8436303579360012,0.5076139332432721,0.9294291122112727,1.0271723215835327,-1.0047292438954372,0.0,0.0007713930015175282,0.07098632430598692,0.6986011060500492,2.605313877255337,0.9409900514325864,0.5964916754832743,0.7569551470263729,1.7898830747801895,1.4686713232080972,1.905841724703061,1.0657199078080497
0,109.95727283847671,70.96296296296296,0.9898153622936777,0.9809506363438459,0.9901547283464154,0.013948337568856628,0.013823417109229562,71.0,1.4826,0.02088169014084507,2.0,70.0,72.0,0.0,0.0,69.0,73.0,1.6875,0.0,0.7001451228376739,1.2201441776378374,0.5738216316313814,2.683793473629845,1.7427018168642208,1.1357192024148084,8.505389900823038,0.7222222222222222,0.9090909090909091,1.0,0.4444444444444444,51.28205128205129,51.29404105670453,51.270007349842736,48.484848484848484,0.5098039215686274,0.4901960784313726,0.49999999999999994,0.49029033784546,0.5165226548452813,0.4834773451547187,0.8769116486217169,0.8483971798250244,0.5148579068347582,0.48514209316524176,0.7137835944768055,0.6928789180367917,1.0807193512538527,0.395804536830745,1.0043924754774016,0.9588982580531819,1.0098696420349718,0.8830703496909382,-0.6149411216670165,9.014436137240423e-05,0.012609378068198316,0.7916190754658312,1.8863711832106598,1.107110181795061,0.7852718217090917,0.7966594916198689,1.8796983896650366,1.6137119926452463,2.8251417395320133,1.0657199078080497
0,111.1843511026659,70.12962962962963,1.9623464612097685,0.8241633836921342,0.8311776666259886,0.02798170290608067,0.01175199966183661,70.0,1.4826,0.021179999999999997,3.0,69.0,72.0,0.0,0.0,66.0,74.0,1.542857142857143,0.0,0.587731364442048,2.72679548975731,0.21553921687554106,5.0347893776197035,4.639526924594102,1.4089514172147253,50.60416437036319,0.6481481481481481,0.8,0.9166666666666666,0.4444444444444444,46.87500000000002,46.92464679696909,46.82616970287675,53.333333333333336,0.4722222222222224,0.5277777777777778,0.40430377003131995,0.4274252071325551,0.47160557824682625,0.5283944217531739,1.8725871276372892,1.9821279202836373,0.47163300892632476,0.5283669910736752,1.3546298551734366,1.4337927674633186,1.4061282340091175,0.6916224528635977,0.8749255429183584,1.2207367693501574,1.3245141300841103,-0.1961682601801309,0.0,0.00018746526592959317,0.03357584832111895,0.5562235115978682,2.748261284354088,0.8421249681746044,0.6994851905921591,0.7223085725070577,1.507260558164252,1.4686829876657423,1.728983647136291,0.5328599539040249
0,110.23688423383763,70.75925925925925,1.4528460706837896,1.0093898773656798,1.0190493307301363,0.020532239679907,0.01426512781411848,71.0,1.4826,0.02088169014084507,2.0,69.0,72.0,0.0,0.0,68.0,73.0,1.6363636363636365,0.0,0.720576692122892,1.9445319859575978,0.3705656154419281,4.401950699575338,2.698577413361525,1.3506152842485697,20.989880387456815,0.7592592592592593,0.8888888888888888,1.0,0.4444444444444444,50.000000000000014,50.00001136116167,49.99999641534315,50.0,0.5000000000000001,0.5000000000000001,0.509524665365068,0.509524665365068,0.5229344592649458,0.4770655407350541,1.406172893386795,1.3430869064645072,0.5201653729328384,0.47983462706716173,1.0575768508035657,1.0157504179009194,1.3027311572812972,0.7277076463450236,0.7275646025460656,1.0914184257185773,1.3073437794246594,-0.12724242530813967,0.0,0.0003155875914036383,0.044190476397853264,0.7293387941788891,2.416056608612904,1.0450774556872473,0.6930231264666359,0.7658259118460187,2.049882127212624,1.547824728116897,2.982413438967885,0.8525759262464397
0,110.26779638474359,70.77777777777777,1.5254651832005974,0.8687444855261388,0.873742098099486,0.021552883279129322,0.012274254897543564,71.0,1.4826,0.02088169014084507,2.0,69.6,72.0,0.0,0.0,67.0,73.0,1.5,0.0,0.6178289625743082,2.020217120349366,0.3058230505775854,3.921174622014818,3.269864708076693,1.300386293167071,26.42334665793087,0.7222222222222222,0.8709677419354839,1.0,0.7777777777777778,44.11764705882356,43.95530295499199,44.276027831811646,54.83870967741935,0.42500000000000016,0.575,0.40430377003131995,0.47026997156298006,0.420060421643093,0.579939578356907,1.309344502826997,1.5384713797368503,0.42048583219381763,0.579514167806182,0.9689800218644382,1.1375517641899322,1.2410371512471339,0.9924579216791587,0.42684467621451194,0.9230736370540913,1.394264804532087,-0.7179700641749438,0.0,0.0001703919811771497,0.05705700907687364,0.6554798616139199,2.4210059448442443,0.9442766484426157,0.7249326160200514,0.6474077062763186,1.9853731441659213,1.647430031293752,2.1692908175021386,0.7460039354656347
0,110.87901047369611,70.38181818181818,2.0681975431377624,0.9329364235414814,0.9400254245190065,0.02938539521378893,0.013255361223141691,70.0,1.4826,0.021179999999999997,3.0,68.0,72.2,0.0,0.0,67.0,74.0,1.8333333333333333,0.0,0.6646983521651525,2.8375846758207643,0.23424793551681067,5.925476838812676,4.268981059720954,1.479693414877249,48.45438094573306,0.8,0.875,1.0,0.4444444444444444,54.05405405405408,54.15791519266422,53.95078813847384,43.75,0.5106382978723404,0.4893617021276596,0.4758309514308864,0.46581233568409464,0.5367766712230684,0.46322332877693156,2.0789576690057494,1.9312746575603923,0.5354124251958788,0.4645875748041212,1.50805836821017,1.4047780847896372,1.7055280772918657,1.0441155340804933,0.714020236150195,1.2360780031904417,1.1052153858776452,-1.1487634594662937,0.0,0.0006308486228939321,0.08805341040988182,0.6266448957745894,2.906284324989056,0.8765963553574505,0.8125936229818929,0.9641275738744719,2.0795587632486603,1.3722556269862594,1.7164478294318988,0.8409250492399505
0,108.26286533251796,72.09433962264151,2.371822983920533,1.0469736606781692,1.0555820165506602,0.032898879389633144,0.014522272707653223,72.0,2.9652,0.04118333333333333,4.0,70.0,74.0,0.0,0.0,68.0,76.0,1.4722222222222223,0.0,0.7464092020015423,3.2746051999723984,0.22793868464138325,7.6786664827941635,4.387144734002934,1.5922559147004296,57.46466783599013,0.5849056603773585,0.6896551724137931,0.9,0.14285714285714285,54.05405405405407,54.12704139415714,53.980170647125135,55.172413793103445,0.6666666666666669,0.3333333333333333,0.6103679378930738,0.43159530790304185,0.49831428571428577,0.5016857142857143,2.3115889832431242,2.3193955221641898,0.5066532696067783,0.4933467303932219,1.6905609493684077,1.6682131305740306,1.4348374899890906,0.28744971679585163,1.4034777201918294,1.3727837139510974,1.0004195025322118,0.5372582180704257,-0.6067804365329432,5.1874590420377883e-05,0.006824574366087525,0.5708131230508009,3.0786267702309207,0.8218009100105149,0.8708588699747819,0.9093965399315964,1.9184557529191317,1.4162963120676542,1.7282746822142256,0.6484438250448905
0,106.48057088926718,73.3076923076923,2.1007791415349435,1.2524485821702989,1.2649110640673518,0.028657008226604688,0.017084818014914883,73.0,1.4826,0.02030958904109589,1.25,72.0,75.0,0.0,0.0,69.0,78.0,1.1304347826086956,0.0,0.8944271909999157,2.8634272622636163,0.31236246255923644,8.046018405285226,3.2014090035237825,1.6125511316477754,36.668007273384795,0.5769230769230769,0.6052631578947368,0.782608695652174,0.4444444444444444,50.0,49.99934188382152,50.00071237080799,52.63157894736842,0.5375000000000001,0.4625000000000001,0.6557438524302,0.6082762530298219,0.4934695228770674,0.5065304771229328,2.0114827994969406,2.0379285153317968,0.4973836841691529,0.502616315830847,1.4960051892744304,1.5038538216200505,1.7154941380511204,0.4293328523205311,1.3040435578248726,1.5187099839851381,1.0357645441885666,-0.36199725460044974,0.0,0.0001947349919983715,0.019045024767137833,0.563469813497333,2.8721574637809058,1.0354866604806732,0.5265754007329,0.6617304367689548,1.7740433224462007,1.4764267015581618,2.413287379514407,0.9866145666013428
0,108.06876984177265,72.16981132075472,2.6145734249557346,1.2480754415067656,1.252900104836714,0.03622807621507292,0.017293594352904205,72.0,1.4826,0.020591666666666664,2.0,71.0,73.0,0.0,0.0,67.0,80.0,1.2619047619047619,0.0,0.8859341602793768,3.528247356941504,0.25109751971793653,9.819974167013719,3.982516438725967,1.699080455270314,56.20521239564394,0.6792452830188679,0.7714285714285715,0.9259259259259259,0.625,57.14285714285716,56.96674324864552,57.31657904128503,48.57142857142857,0.6419753086419752,0.35802469135802467,0.7140055472954165,0.5332107702308685,0.4734445757038787,0.5265554242961212,2.4276920573849963,2.560242310070379,0.48355080510827325,0.5164491948917269,1.7893424276894045,1.8492098869199118,1.6121434377770691,1.3620762186242898,0.41130255503228597,1.092340664344431,1.3224706717590133,-0.2669281125304712,0.0,0.0031055537821610938,0.22503310809919325,0.4855733048829278,2.911727701978146,0.8414274515827358,0.7072999651936157,0.5684348664029257,1.2856298880306947,1.5144414744409795,1.7509348921148502,0.8645917667265206
0,106.24354103155444,73.34615384615384,2.488283252464382,1.1631599960755994,1.1732308333125643,0.03392520428110851,0.015858500208686725,73.5,3.7064999999999997,0.05042857142857143,4.0,71.0,75.80000000000001,0.0,0.0,68.0,79.0,1.1818181818181819,0.0,0.8295994781324582,3.3387211359335494,0.2484782179630859,8.701587453683452,4.024497632820921,1.6465685993027772,53.74670123285498,0.6538461538461539,0.7586206896551725,0.9545454545454546,0.5454545454545454,46.34146341463416,46.53402053621205,46.14176484102816,48.275862068965516,0.4202898550724639,0.5797101449275364,0.5385164807134504,0.6324555320336758,0.4782523669098247,0.5217476330901752,2.3089190688363215,2.411628403608944,0.4748736447319575,0.5251263552680427,1.676470588235294,1.7629452000974708,1.4026044877178554,0.15248715049053807,1.3816912047413945,1.344900220867319,1.0,0.377316481517048,-0.7412726826865214,1.120966264507255e-05,0.0016859060481270425,0.4415433944966187,3.1510469290970824,0.9266385187678411,0.7673616142757513,1.1396269845269336,1.8073000915185307,1.4198005771043756,1.5029059411238148,0.6577430444008953
0,109.13039261748585,71.44444444444444,1.9099211350572471,0.9111469032188405,0.9167051493879417,0.026732955234082777,0.01275322259559808,72.0,1.4826,0.020591666666666664,1.75,70.0,73.0,0.0,0.0,67.0,75.0,1.35,0.0,0.6482084274808406,2.6007981358414245,0.24923442482825706,5.296283097080636,4.0122868287118925,1.4309413009353544,41.74059241829996,0.6666666666666666,0.7586206896551725,0.9090909090909091,0.6,44.117647058823536,44.287882144648016,43.9449087170258,58.620689655172406,0.4772727272727273,0.5227272727272727,0.4493585171364585,0.47026997156298006,0.4387318754769612,0.5612681245230388,1.7226864570796052,1.948461524893613,0.44100058676501963,0.5589994132349804,1.2588827797552398,1.4173313233229183,1.5031898830023518,0.3986798961198623,1.2220165774884464,1.4213565255483775,1.2492672750558196,-0.04535279528134595,0.0,4.140340109693372e-05,0.009865049762008615,0.6583746250729661,2.746366765837969,0.9472709355401759,0.8973353479421533,1.0065185334292224,1.7481255453701001,1.5123638807446926,1.5734067150285325,0.9591479170272448
0,104.9861762333981,74.3529411764706,4.959127057907529,1.8055470085267789,1.8237660071894068,0.06669712024084493,0.024283464513413955,73.0,5.9304,0.08123835616438356,9.0,69.0,80.0,0.0,0.0,68.0,84.0,2.217391304347826,0.0,1.2895973109811434,6.963183062892067,0.18520227018784224,28.21056631772414,5.399501847281599,2.1573819145217623,150.39087924418263,0.6274509803921569,0.6944444444444444,0.88,0.16666666666666666,50.76923076923078,50.78755899263873,50.74880264524572,52.77777777777778,0.5828220858895704,0.41717791411042937,0.9845749108635872,0.8329931278350429,0.4971151733514043,0.5028848266485957,4.90948935371956,4.9378975944283425,0.4999577586873451,0.5000422413126547,3.540654845462047,3.540953981915157,1.6463606039929584,0.24790174163880696,1.691890448100839,1.5679395772814355,1.0910596882157613,0.05921199907887331,-1.0,0.00018453501730392692,0.009465414300664634,0.24799686570220159,3.782158126404672,0.7066118555634409,0.626381484247684,0.6597643324038147,1.5377290709480667,1.3550937099321076,1.8318736605401782,0.44489610525266626
0,104.03894654737849,74.96078431372548,2.2446450437761913,1.174734012447073,1.1864885595912067,0.029944257711897924,0.015671314317237964,75.0,1.4826,0.019767999999999997,2.5,73.0,77.0,0.0,0.0,70.0,79.0,1.108695652173913,0.0,0.8389741062872013,3.0772701923514445,0.27263582781013884,8.110806863037883,3.667896505137216,1.616034169935552,45.148434335555166,0.6274509803921569,0.5882352941176471,0.8,0.15384615384615385,51.11111111111112,51.08726676128714,51.134678215159134,50.0,0.536231884057971,0.4637681159420291,0.6144518047887589,0.5714285714285714,0.5099566819680611,0.49004331803193907,2.1975171518450227,2.154184347747804,0.5117750897675072,0.488224910232493,1.6134795711537882,1.5759189091331018,1.6632708768759494,0.5698472483047521,1.7723518423870073,1.616654912964095,0.8933679144635001,0.7802029840894171,-0.7732257282738446,5.0323792604281394e-05,0.0184943031099905,0.45254303913427796,3.0946798129023136,1.076019919108976,0.7327984381041049,0.7713361080609196,2.2239731836831576,1.4238067628430677,2.062085179954218,1.0010162368184992
0,104.26202336492929,74.78846153846153,2.6886583757027966,1.3135791548583706,1.3260585856397975,0.03595017627578952,0.017563928015591482,75.0,1.4826,0.019767999999999997,2.0,73.0,77.0,0.0,0.0,69.0,79.0,1.2380952380952381,0.0,0.9376650181565429,3.691537752806024,0.25400390865400246,10.874389908241218,3.9369472906898215,1.743375010814513,58.133558217555475,0.5769230769230769,0.6216216216216216,0.8260869565217391,0.25,48.07692307692307,48.138052223056235,48.01562585773173,54.054054054054056,0.5113636363636362,0.48863636363636376,0.6708203932499368,0.6557438524302001,0.5003901819720694,0.49960981802793064,2.6113296758344946,2.6092926827970584,0.5010558150924315,0.4989441849075684,1.906442062572829,1.9024206034021853,1.5947436828450523,0.8058636869203801,1.8779446813495437,1.4750128378893537,1.5625862211426336,0.26309786058034135,-1.0,0.000513898104415345,0.05424613090279609,0.5153433829835161,3.1705608009992114,0.9708434314131476,0.0,0.0,1.9487393592027118,1.4531263138940271,1.8054063334405424,0.7673668851343778
0,106.99077440477552,72.82692307692308,1.9273180984960285,0.9901475429766743,0.9968578084140579,0.02646436258827396,0.013595899718718527,73.0,1.4826,0.02030958904109589,3.0,71.0,74.80000000000001,0.0,0.0,69.0,76.0,1.2380952380952381,0.0,0.7048849162083405,2.6299183615152963,0.26802539824932153,5.823852366373302,3.730989699229115,1.4721804671180625,39.24879326650833,0.6538461538461539,0.8275862068965518,1.0,0.4,44.44444444444445,44.45167815431999,44.439608885679206,51.724137931034484,0.4,0.6000000000000001,0.44721359549995787,0.5477225575051661,0.5318031277828362,0.46819687221716394,1.9178635749295412,1.7995193514363135,0.5229172887429082,0.47708271125709173,1.3925158333106162,1.3300883234194958,1.3950151790721594,0.4662017002810348,1.5648347065726185,1.331733856432101,1.4318840378670394,0.08155687184503524,-1.0,1.6255179343965212e-05,0.010476278416380215,0.544553291294116,2.7700974788152246,0.9051390234271853,0.5217599412801193,0.6084033388501124,1.9309889553407835,1.4084632700303525,1.8372448944759818,0.5481192036674126
